1024, 0.60, 0, 250, 270, 35
1024, 0.60, 0, 255, 274, 30
1024, 0.60, 0, 255, 276, 33
1024, 0.60, 0, 257, 277, 34
1024, 0.60, 0, 257, 277, 31
1024, 0.60, 0, 264, 283, 33
1024, 0.60, 0, 295, 317, 32
1024, 0.60, 0, 306, 328, 47
1024, 0.60, 0, 336, 358, 44
1024, 0.60, 0, 304, 326, 40
2048, 0.60, 0, 1207, 1230, 151
2048, 0.60, 0, 1128, 1150, 181
2048, 0.60, 0, 1228, 1251, 235
2048, 0.60, 0, 1264, 1286, 194
2048, 0.60, 0, 1212, 1234, 152
2048, 0.60, 0, 1187, 1209, 155
2048, 0.60, 0, 1359, 1381, 149
2048, 0.60, 0, 1315, 1337, 276
2048, 0.60, 0, 1363, 1386, 265
2048, 0.60, 0, 1352, 1374, 227
4096, 0.60, 0, 5270, 5316, 733
4096, 0.60, 0, 5262, 5295, 768
4096, 0.60, 0, 5613, 5647, 772
4096, 0.60, 0, 5575, 5609, 805
4096, 0.60, 0, 5717, 5751, 908
4096, 0.60, 0, 5622, 5656, 997
4096, 0.60, 0, 5663, 5697, 842
4096, 0.60, 0, 5562, 5596, 602
4096, 0.60, 0, 5656, 5689, 599
4096, 0.60, 0, 6380, 6414, 879
7680, 0.60, 0, 20371, 20475, 2665
7680, 0.60, 0, 20423, 20527, 2102
7680, 0.60, 0, 19359, 19463, 2099
7680, 0.60, 0, 19253, 19357, 2097
7680, 0.60, 0, 20181, 20285, 2114
7680, 0.60, 0, 19337, 19441, 2099
7680, 0.60, 0, 19210, 19314, 2110
7680, 0.60, 0, 19531, 19635, 2103
7680, 0.60, 0, 19946, 20061, 2112
7680, 0.60, 0, 20318, 20422, 2124
10240, 0.60, 0, 34451, 34625, 4003
10240, 0.60, 0, 33746, 33932, 4463
10240, 0.60, 0, 35932, 36106, 4106
10240, 0.60, 0, 36402, 36634, 3753
10240, 0.60, 0, 37711, 37885, 3746
10240, 0.60, 0, 33567, 33741, 4358
10240, 0.60, 0, 34899, 35202, 3761
10240, 0.60, 0, 35623, 35809, 3715
10240, 0.60, 0, 36733, 36918, 3763
10240, 0.60, 0, 37577, 37868, 5475
12800, 0.60, 0, 60706, 61009, 8232
12800, 0.60, 0, 68420, 68700, 11651
12800, 0.60, 0, 70035, 70326, 9483
12800, 0.60, 0, 70062, 70329, 11793
12800, 0.60, 0, 58776, 59055, 11763
12800, 0.60, 0, 60348, 60628, 9838
12800, 0.60, 0, 63024, 63303, 11822
12800, 0.60, 0, 73464, 73732, 13740
12800, 0.60, 0, 58737, 59016, 9288
12800, 0.60, 0, 52142, 52410, 6070
1024, 1.10, 0, 339, 361, 47
1024, 1.10, 0, 381, 403, 41
1024, 1.10, 0, 303, 325, 49
1024, 1.10, 0, 429, 451, 71
1024, 1.10, 0, 345, 367, 74
1024, 1.10, 0, 496, 518, 95
1024, 1.10, 0, 322, 344, 37
1024, 1.10, 0, 391, 413, 42
1024, 1.10, 0, 320, 342, 39
1024, 1.10, 0, 293, 316, 40
2048, 1.10, 0, 1433, 1455, 225
2048, 1.10, 0, 1777, 1799, 253
2048, 1.10, 0, 1375, 1397, 203
2048, 1.10, 0, 1564, 1586, 175
2048, 1.10, 0, 1748, 1770, 213
2048, 1.10, 0, 1585, 1607, 465
2048, 1.10, 0, 1586, 1608, 221
2048, 1.10, 0, 1674, 1696, 210
2048, 1.10, 0, 1483, 1506, 211
2048, 1.10, 0, 1302, 1324, 198
4096, 1.10, 0, 6307, 6341, 893
4096, 1.10, 0, 5906, 5940, 750
4096, 1.10, 0, 6460, 6494, 1160
4096, 1.10, 0, 5892, 5925, 705
4096, 1.10, 0, 6306, 6351, 746
4096, 1.10, 0, 6376, 6410, 746
4096, 1.10, 0, 5892, 5937, 707
4096, 1.10, 0, 7517, 7574, 1128
4096, 1.10, 0, 6919, 6953, 907
4096, 1.10, 0, 5023, 5056, 708
7680, 1.10, 0, 23001, 23105, 3666
7680, 1.10, 0, 23482, 23586, 3627
7680, 1.10, 0, 21572, 21688, 3383
7680, 1.10, 0, 20913, 21028, 3811
7680, 1.10, 0, 20953, 21057, 2454
7680, 1.10, 0, 20790, 20906, 2471
7680, 1.10, 0, 19723, 19827, 2452
7680, 1.10, 0, 21621, 21725, 2828
7680, 1.10, 0, 21565, 21716, 3431
7680, 1.10, 0, 23654, 23758, 3779
10240, 1.10, 0, 35820, 36005, 4976
10240, 1.10, 0, 39897, 40071, 6371
10240, 1.10, 0, 38145, 38319, 6336
10240, 1.10, 0, 41653, 41828, 9833
10240, 1.10, 0, 44937, 45123, 5438
10240, 1.10, 0, 46568, 46754, 7784
10240, 1.10, 0, 41927, 42101, 5969
10240, 1.10, 0, 42342, 42516, 7083
10240, 1.10, 0, 45503, 45677, 8326
10240, 1.10, 0, 41922, 42096, 7286
12800, 1.10, 0, 60830, 61109, 10815
12800, 1.10, 0, 62195, 62474, 11157
12800, 1.10, 0, 55613, 55893, 6778
12800, 1.10, 0, 55341, 55621, 6784
12800, 1.10, 0, 56675, 56943, 6767
12800, 1.10, 0, 55544, 55811, 6778
12800, 1.10, 0, 54741, 55023, 7223
12800, 1.10, 0, 57350, 57629, 6766
12800, 1.10, 0, 55414, 55693, 6785
12800, 1.10, 0, 53077, 53509, 7272
