1024, 0.60, 0, 273, 294, 30
1024, 0.60, 0, 303, 325, 32
1024, 0.60, 0, 372, 394, 54
1024, 0.60, 0, 309, 331, 28
1024, 0.60, 0, 409, 431, 40
1024, 0.60, 0, 287, 310, 34
1024, 0.60, 0, 300, 322, 39
1024, 0.60, 0, 308, 330, 30
1024, 0.60, 0, 340, 362, 44
1024, 0.60, 0, 429, 451, 86
2048, 0.60, 0, 1081, 1103, 120
2048, 0.60, 0, 1113, 1135, 125
2048, 0.60, 0, 1074, 1096, 122
2048, 0.60, 0, 1208, 1230, 182
2048, 0.60, 0, 1094, 1116, 133
2048, 0.60, 0, 1162, 1184, 129
2048, 0.60, 0, 1218, 1241, 124
2048, 0.60, 0, 1216, 1239, 130
2048, 0.60, 0, 1024, 1046, 117
2048, 0.60, 0, 1572, 1594, 141
4096, 0.60, 0, 5083, 5117, 711
4096, 0.60, 0, 5455, 5489, 871
4096, 0.60, 0, 5865, 5899, 896
4096, 0.60, 0, 5588, 5622, 732
4096, 0.60, 0, 5302, 5336, 710
4096, 0.60, 0, 6316, 6350, 799
4096, 0.60, 0, 5634, 5668, 641
4096, 0.60, 0, 5584, 5618, 957
4096, 0.60, 0, 5906, 5952, 620
4096, 0.60, 0, 7171, 7205, 1838
7680, 0.60, 0, 20642, 20758, 2838
7680, 0.60, 0, 19372, 19488, 2770
7680, 0.60, 0, 19073, 19190, 2610
7680, 0.60, 0, 19923, 20027, 2861
7680, 0.60, 0, 18977, 19092, 2684
7680, 0.60, 0, 19601, 19709, 2302
7680, 0.60, 0, 19266, 19370, 2611
7680, 0.60, 0, 19581, 19698, 2599
7680, 0.60, 0, 19586, 19690, 3042
7680, 0.60, 0, 21260, 21376, 2082
10240, 0.60, 0, 35728, 36010, 5625
10240, 0.60, 0, 35237, 35411, 4865
10240, 0.60, 0, 34354, 34540, 3569
10240, 0.60, 0, 35473, 35659, 3733
10240, 0.60, 0, 35550, 35724, 5117
10240, 0.60, 0, 35862, 36037, 3935
10240, 0.60, 0, 33855, 34029, 3820
10240, 0.60, 0, 36383, 36572, 3905
10240, 0.60, 0, 33320, 33499, 3772
10240, 0.60, 0, 34735, 34909, 4797
12800, 0.60, 0, 55516, 55795, 9192
12800, 0.60, 0, 65047, 65338, 8351
12800, 0.60, 0, 69560, 69863, 9371
12800, 0.60, 0, 66398, 66677, 11355
12800, 0.60, 0, 57650, 57943, 7764
12800, 0.60, 0, 57055, 57346, 7849
12800, 0.60, 0, 60168, 60459, 8723
12800, 0.60, 0, 62030, 62321, 9140
12800, 0.60, 0, 57661, 57955, 10929
12800, 0.60, 0, 52450, 52723, 5041
1024, 1.10, 0, 294, 316, 36
1024, 1.10, 0, 278, 301, 34
1024, 1.10, 0, 344, 367, 35
1024, 1.10, 0, 303, 325, 36
1024, 1.10, 0, 311, 333, 35
1024, 1.10, 0, 274, 297, 34
1024, 1.10, 0, 357, 379, 56
1024, 1.10, 0, 300, 323, 40
1024, 1.10, 0, 280, 302, 35
1024, 1.10, 0, 286, 309, 34
2048, 1.10, 0, 1299, 1321, 141
2048, 1.10, 0, 1176, 1198, 129
2048, 1.10, 0, 2381, 2403, 641
2048, 1.10, 0, 1286, 1308, 167
2048, 1.10, 0, 2944, 2966, 915
2048, 1.10, 0, 1289, 1312, 140
2048, 1.10, 0, 1231, 1253, 125
2048, 1.10, 0, 1256, 1278, 157
2048, 1.10, 0, 1272, 1294, 133
2048, 1.10, 0, 1298, 1320, 134
4096, 1.10, 0, 5583, 5617, 716
4096, 1.10, 0, 5523, 5558, 633
4096, 1.10, 0, 5551, 5609, 632
4096, 1.10, 0, 6164, 6198, 1223
4096, 1.10, 0, 5814, 5848, 1190
4096, 1.10, 0, 6271, 6305, 1308
4096, 1.10, 0, 5737, 5771, 799
4096, 1.10, 0, 5903, 5936, 1046
4096, 1.10, 0, 6337, 6371, 1450
4096, 1.10, 0, 5512, 5546, 963
7680, 1.10, 0, 20814, 20930, 2413
7680, 1.10, 0, 24017, 24135, 4086
7680, 1.10, 0, 22578, 22682, 3431
7680, 1.10, 0, 24068, 24184, 4196
7680, 1.10, 0, 24376, 24492, 3846
7680, 1.10, 0, 22821, 22925, 2897
7680, 1.10, 0, 21938, 22059, 2692
7680, 1.10, 0, 19608, 19712, 2991
7680, 1.10, 0, 21699, 21805, 2335
7680, 1.10, 0, 19485, 19590, 2013
10240, 1.10, 0, 37186, 37361, 3870
10240, 1.10, 0, 38528, 38707, 4305
10240, 1.10, 0, 43149, 43324, 7456
10240, 1.10, 0, 46113, 46288, 7209
10240, 1.10, 0, 41511, 41686, 6443
10240, 1.10, 0, 37341, 37518, 4980
10240, 1.10, 0, 37705, 37881, 3567
10240, 1.10, 0, 31260, 31441, 3562
10240, 1.10, 0, 37348, 37525, 6288
10240, 1.10, 0, 39839, 40015, 8076
12800, 1.10, 0, 58086, 58357, 9823
12800, 1.10, 0, 60968, 61247, 8240
12800, 1.10, 0, 63054, 63346, 9599
12800, 1.10, 0, 60591, 60859, 7660
12800, 1.10, 0, 52729, 52997, 5541
12800, 1.10, 0, 56348, 56627, 6576
12800, 1.10, 0, 57303, 57583, 6811
12800, 1.10, 0, 53110, 53402, 6310
12800, 1.10, 0, 57172, 57451, 6888
12800, 1.10, 0, 60258, 60537, 6984
