1024, 0.60, 0, 227, 244, 32
1024, 0.60, 0, 226, 243, 32
1024, 0.60, 0, 223, 234, 33
1024, 0.60, 0, 219, 229, 32
1024, 0.60, 0, 226, 242, 33
1024, 0.60, 0, 233, 254, 32
1024, 0.60, 0, 221, 232, 32
1024, 0.60, 0, 232, 251, 32
1024, 0.60, 0, 226, 247, 32
1024, 0.60, 0, 239, 259, 32
2048, 0.60, 0, 983, 1003, 179
2048, 0.60, 0, 997, 1013, 182
2048, 0.60, 0, 981, 1003, 157
2048, 0.60, 0, 1012, 1034, 158
2048, 0.60, 0, 1063, 1085, 189
2048, 0.60, 0, 1020, 1042, 157
2048, 0.60, 0, 1185, 1207, 236
2048, 0.60, 0, 1084, 1107, 160
2048, 0.60, 0, 1154, 1176, 183
2048, 0.60, 0, 1102, 1124, 252
4096, 0.60, 0, 5252, 5285, 692
4096, 0.60, 0, 4409, 4443, 682
4096, 0.60, 0, 5295, 5329, 830
4096, 0.60, 0, 4508, 4542, 632
4096, 0.60, 0, 5026, 5060, 756
4096, 0.60, 0, 5867, 5901, 1180
4096, 0.60, 0, 5877, 5911, 1167
4096, 0.60, 0, 5096, 5130, 731
4096, 0.60, 0, 5995, 6029, 920
4096, 0.60, 0, 5430, 5464, 721
7680, 0.60, 0, 18578, 18693, 3058
7680, 0.60, 0, 18872, 18988, 2682
7680, 0.60, 0, 20119, 20222, 3200
7680, 0.60, 0, 19944, 20048, 2830
7680, 0.60, 0, 19117, 19221, 2697
7680, 0.60, 0, 20848, 20952, 3017
7680, 0.60, 0, 19109, 19224, 2678
7680, 0.60, 0, 18899, 19003, 2640
7680, 0.60, 0, 19426, 19530, 2959
7680, 0.60, 0, 20146, 20250, 2735
10240, 0.60, 0, 36144, 36330, 4796
10240, 0.60, 0, 35467, 35641, 6260
10240, 0.60, 0, 31404, 31589, 6803
10240, 0.60, 0, 34819, 34993, 4823
10240, 0.60, 0, 36211, 36397, 5248
10240, 0.60, 0, 33099, 33273, 5778
10240, 0.60, 0, 34997, 35183, 7516
10240, 0.60, 0, 37032, 37217, 7565
10240, 0.60, 0, 35909, 36083, 5311
10240, 0.60, 0, 33964, 34243, 6089
12800, 0.60, 0, 48156, 48435, 7579
12800, 0.60, 0, 48233, 48512, 7872
12800, 0.60, 0, 56959, 57262, 8731
12800, 0.60, 0, 65964, 66256, 13479
12800, 0.60, 0, 71282, 71562, 11947
12800, 0.60, 0, 63411, 63691, 15332
12800, 0.60, 0, 57509, 57788, 10055
12800, 0.60, 0, 61693, 61984, 13094
12800, 0.60, 0, 71513, 71793, 13534
12800, 0.60, 0, 59110, 59401, 11115
1024, 1.10, 0, 356, 378, 83
1024, 1.10, 0, 349, 371, 57
1024, 1.10, 0, 325, 347, 55
1024, 1.10, 0, 767, 789, 46
1024, 1.10, 0, 1178, 1200, 389
1024, 1.10, 0, 259, 281, 47
1024, 1.10, 0, 1407, 1429, 254
1024, 1.10, 0, 329, 352, 72
1024, 1.10, 0, 309, 331, 48
1024, 1.10, 0, 298, 320, 45
2048, 1.10, 0, 1142, 1164, 249
2048, 1.10, 0, 3212, 3234, 924
2048, 1.10, 0, 1454, 1476, 397
2048, 1.10, 0, 1226, 1248, 251
2048, 1.10, 0, 1199, 1221, 246
2048, 1.10, 0, 1843, 1865, 247
2048, 1.10, 0, 2585, 2607, 354
2048, 1.10, 0, 1166, 1188, 219
2048, 1.10, 0, 1210, 1232, 240
2048, 1.10, 0, 2477, 2499, 941
4096, 1.10, 0, 4495, 4529, 824
4096, 1.10, 0, 4761, 4795, 878
4096, 1.10, 0, 5147, 5181, 819
4096, 1.10, 0, 7241, 7275, 1065
4096, 1.10, 0, 5319, 5353, 943
4096, 1.10, 0, 5544, 5613, 1013
4096, 1.10, 0, 5266, 5300, 1007
4096, 1.10, 0, 5098, 5132, 887
4096, 1.10, 0, 5787, 5821, 956
4096, 1.10, 0, 4918, 4952, 838
7680, 1.10, 0, 19843, 19947, 2863
7680, 1.10, 0, 19861, 19977, 3482
7680, 1.10, 0, 20613, 20717, 5463
7680, 1.10, 0, 22340, 22444, 5501
7680, 1.10, 0, 22898, 23002, 5483
7680, 1.10, 0, 24196, 24299, 4581
7680, 1.10, 0, 24692, 24796, 4635
7680, 1.10, 0, 22650, 22754, 3781
7680, 1.10, 0, 22135, 22239, 3675
7680, 1.10, 0, 21125, 21228, 4666
10240, 1.10, 0, 37989, 38163, 8314
10240, 1.10, 0, 36649, 36823, 6070
10240, 1.10, 0, 42618, 42792, 6300
10240, 1.10, 0, 43013, 43198, 8674
10240, 1.10, 0, 46120, 46306, 8686
10240, 1.10, 0, 47777, 47963, 8048
10240, 1.10, 0, 46424, 46598, 8399
10240, 1.10, 0, 41846, 42020, 6940
10240, 1.10, 0, 43206, 43381, 7764
10240, 1.10, 0, 40742, 40916, 8540
12800, 1.10, 0, 59562, 59841, 11557
12800, 1.10, 0, 67464, 67743, 10540
12800, 1.10, 0, 63483, 63750, 10769
12800, 1.10, 0, 61748, 62028, 11408
12800, 1.10, 0, 56982, 57262, 9216
12800, 1.10, 0, 60860, 61139, 12965
12800, 1.10, 0, 56930, 57210, 10004
12800, 1.10, 0, 53812, 54091, 9478
12800, 1.10, 0, 56861, 57129, 11008
12800, 1.10, 0, 55055, 55323, 11191
