12800, 0.60, 16, 121500, 121936
1024, 0.60, 2, 569, 572
1024, 0.60, 4, 337, 341
1024, 0.60, 8, 461, 464
1024, 0.60, 16, 847, 851
2048, 0.60, 2, 1948, 1958
2048, 0.60, 4, 1876, 1897
2048, 0.60, 8, 2939, 2953
2048, 0.60, 16, 1307, 1317
4096, 0.60, 2, 8105, 8182
4096, 0.60, 4, 7538, 7582
4096, 0.60, 8, 8523, 8557
4096, 0.60, 16, 13488, 13538
7680, 0.60, 2, 20764, 20947
7680, 0.60, 4, 28112, 28228
7680, 0.60, 8, 44202, 44420
7680, 0.60, 16, 30900, 31014
10240, 0.60, 2, 35981, 36188
10240, 0.60, 4, 38736, 39330
10240, 0.60, 8, 84075, 84350
10240, 0.60, 16, 48793, 48992
12800, 0.60, 2, 76188, 76892
12800, 0.60, 4, 53227, 53549
12800, 0.60, 8, 63760, 64075
12800, 0.60, 16, 83113, 83598
1024, 0.60, 2, 573, 577
1024, 0.60, 4, 404, 408
1024, 0.60, 8, 404, 407
1024, 0.60, 16, 743, 746
2048, 0.60, 2, 1727, 1749
2048, 0.60, 4, 2273, 2295
2048, 0.60, 8, 1313, 1323
2048, 0.60, 16, 1819, 1829
4096, 0.60, 2, 6386, 6442
4096, 0.60, 4, 9441, 9484
4096, 0.60, 8, 6641, 6677
4096, 0.60, 16, 12143, 12217
7680, 0.60, 2, 23376, 23494
7680, 0.60, 4, 20779, 20894
7680, 0.60, 8, 43066, 43185
7680, 0.60, 16, 27854, 28107
10240, 0.60, 2, 48705, 48928
10240, 0.60, 4, 35881, 36328
10240, 0.60, 8, 41023, 41374
10240, 0.60, 16, 91137, 91349
12800, 0.60, 2, 62448, 62819
12800, 0.60, 4, 84951, 86120
12800, 0.60, 8, 51800, 52193
12800, 0.60, 16, 144972, 145298
1024, 0.60, 2, 818, 822
1024, 0.60, 4, 492, 496
1024, 0.60, 8, 292, 296
1024, 0.60, 16, 441, 444
2048, 0.60, 2, 1658, 1667
2048, 0.60, 4, 2057, 2067
2048, 0.60, 8, 1894, 1904
2048, 0.60, 16, 1304, 1314
4096, 0.60, 2, 9072, 9108
4096, 0.60, 4, 7664, 7721
4096, 0.60, 8, 7434, 7511
4096, 0.60, 16, 9097, 9136
7680, 0.60, 2, 18811, 18944
7680, 0.60, 4, 23225, 23360
7680, 0.60, 8, 16214, 16401
7680, 0.60, 16, 21175, 21334
10240, 0.60, 2, 59947, 60150
10240, 0.60, 4, 41656, 41864
10240, 0.60, 8, 41392, 41604
10240, 0.60, 16, 52621, 52838
12800, 0.60, 2, 67348, 67747
12800, 0.60, 4, 107976, 108297
12800, 0.60, 8, 84592, 84948
12800, 0.60, 16, 86038, 86360
1024, 0.60, 2, 398, 402
1024, 0.60, 4, 324, 327
1024, 0.60, 8, 330, 335
1024, 0.60, 16, 430, 433
2048, 0.60, 2, 1731, 1743
2048, 0.60, 4, 2399, 2412
2048, 0.60, 8, 2923, 2935
2048, 0.60, 16, 2206, 2235
4096, 0.60, 2, 8009, 8084
4096, 0.60, 4, 9454, 9489
4096, 0.60, 8, 7497, 7575
4096, 0.60, 16, 12391, 12425
7680, 0.60, 2, 24677, 24792
7680, 0.60, 4, 27021, 27138
7680, 0.60, 8, 29684, 29805
7680, 0.60, 16, 52128, 52244
10240, 0.60, 2, 44774, 45112
10240, 0.60, 4, 77120, 77347
10240, 0.60, 8, 43835, 44074
10240, 0.60, 16, 54080, 54615
12800, 0.60, 2, 76325, 76862
12800, 0.60, 4, 116141, 116721
12800, 0.60, 8, 121238, 122021
12800, 0.60, 16, 56001, 56353
1024, 0.60, 2, 616, 621
1024, 0.60, 4, 778, 783
1024, 0.60, 8, 549, 553
1024, 0.60, 16, 817, 822
2048, 0.60, 2, 2417, 2430
2048, 0.60, 4, 2252, 2264
2048, 0.60, 8, 2026, 2036
2048, 0.60, 16, 3695, 3715
4096, 0.60, 2, 8106, 8205
4096, 0.60, 4, 7643, 7712
4096, 0.60, 8, 5538, 5572
4096, 0.60, 16, 7328, 7363
7680, 0.60, 2, 24755, 24874
7680, 0.60, 4, 27291, 27632
7680, 0.60, 8, 27311, 27577
7680, 0.60, 16, 21203, 21320
10240, 0.60, 2, 44057, 44273
10240, 0.60, 4, 79083, 79465
10240, 0.60, 8, 45885, 46414
10240, 0.60, 16, 59780, 60110
12800, 0.60, 2, 92128, 92644
12800, 0.60, 4, 63959, 64353
12800, 0.60, 8, 90408, 90737
12800, 0.60, 16, 132385, 132713
1024, 0.60, 2, 392, 396
1024, 0.60, 4, 377, 380
1024, 0.60, 8, 862, 865
1024, 0.60, 16, 320, 324
2048, 0.60, 2, 2816, 2826
2048, 0.60, 4, 2783, 2793
2048, 0.60, 8, 1775, 1785
2048, 0.60, 16, 1432, 1441
4096, 0.60, 2, 6163, 6198
4096, 0.60, 4, 7004, 7055
4096, 0.60, 8, 6549, 6601
4096, 0.60, 16, 7753, 7921
7680, 0.60, 2, 29392, 29650
7680, 0.60, 4, 18289, 18553
7680, 0.60, 8, 49178, 49323
7680, 0.60, 16, 29859, 30048
10240, 0.60, 2, 46669, 46873
10240, 0.60, 4, 34411, 34638
10240, 0.60, 8, 58410, 58838
10240, 0.60, 16, 36641, 36851
12800, 0.60, 2, 60291, 60891
12800, 0.60, 4, 84357, 84685
12800, 0.60, 8, 61958, 62281
12800, 0.60, 16, 68569, 68897
1024, 0.60, 2, 641, 646
1024, 0.60, 4, 574, 580
1024, 0.60, 8, 1064, 1083
1024, 0.60, 16, 841, 845
2048, 0.60, 2, 2226, 2239
2048, 0.60, 4, 1142, 1152
2048, 0.60, 8, 1978, 1988
2048, 0.60, 16, 1867, 1877
4096, 0.60, 2, 6546, 6580
4096, 0.60, 4, 6829, 6864
4096, 0.60, 8, 14258, 14292
4096, 0.60, 16, 9796, 9831
7680, 0.60, 2, 31481, 31660
7680, 0.60, 4, 29914, 30031
7680, 0.60, 8, 22405, 22597
7680, 0.60, 16, 32672, 32883
10240, 0.60, 2, 38244, 38551
10240, 0.60, 4, 78679, 79108
10240, 0.60, 8, 47037, 47354
10240, 0.60, 16, 49156, 49465
12800, 0.60, 2, 51711, 52040
12800, 0.60, 4, 64906, 65312
12800, 0.60, 8, 86478, 87001
12800, 0.60, 16, 86870, 87353
1024, 0.60, 2, 401, 415
1024, 0.60, 4, 269, 272
1024, 0.60, 8, 474, 477
1024, 0.60, 16, 452, 455
2048, 0.60, 2, 2287, 2296
2048, 0.60, 4, 2209, 2221
2048, 0.60, 8, 3500, 3510
2048, 0.60, 16, 1688, 1698
4096, 0.60, 2, 7080, 7143
4096, 0.60, 4, 8827, 8877
4096, 0.60, 8, 6255, 6324
4096, 0.60, 16, 14289, 14357
7680, 0.60, 2, 23155, 23276
7680, 0.60, 4, 29446, 29675
7680, 0.60, 8, 20986, 21175
7680, 0.60, 16, 20505, 20766
10240, 0.60, 2, 41256, 41560
10240, 0.60, 4, 61609, 61816
10240, 0.60, 8, 85763, 86404
10240, 0.60, 16, 36849, 37556
12800, 0.60, 2, 61321, 61643
12800, 0.60, 4, 83364, 84403
12800, 0.60, 8, 57481, 58116
12800, 0.60, 16, 153113, 153695
1024, 0.60, 2, 363, 367
1024, 0.60, 4, 501, 504
1024, 0.60, 8, 445, 458
1024, 0.60, 16, 510, 514
2048, 0.60, 2, 1462, 1472
2048, 0.60, 4, 2161, 2172
2048, 0.60, 8, 1393, 1404
2048, 0.60, 16, 1376, 1386
4096, 0.60, 2, 7300, 7336
4096, 0.60, 4, 6750, 6823
4096, 0.60, 8, 8164, 8283
4096, 0.60, 16, 14688, 14728
7680, 0.60, 2, 31429, 31678
7680, 0.60, 4, 28527, 28657
7680, 0.60, 8, 31096, 31219
7680, 0.60, 16, 25375, 25538
10240, 0.60, 2, 50035, 50439
10240, 0.60, 4, 39150, 39374
10240, 0.60, 8, 54075, 54384
10240, 0.60, 16, 41224, 42035
12800, 0.60, 2, 81323, 81799
12800, 0.60, 4, 86944, 87287
12800, 0.60, 8, 70264, 70855
12800, 0.60, 16, 65909, 66602
1024, 0.60, 2, 633, 638
1024, 0.60, 4, 788, 802
1024, 0.60, 8, 705, 719
1024, 0.60, 16, 758, 773
2048, 0.60, 2, 2122, 2133
2048, 0.60, 4, 1906, 1918
2048, 0.60, 8, 1844, 1855
2048, 0.60, 16, 1922, 1931
4096, 0.60, 2, 5268, 5320
4096, 0.60, 4, 6168, 6228
4096, 0.60, 8, 7593, 7628
4096, 0.60, 16, 8343, 8419
7680, 0.60, 2, 28713, 29002
7680, 0.60, 4, 27465, 27581
7680, 0.60, 8, 45568, 46023
7680, 0.60, 16, 32701, 32842
10240, 0.60, 2, 73396, 73608
10240, 0.60, 4, 41047, 41413
10240, 0.60, 8, 49635, 49852
10240, 0.60, 16, 49027, 49245
12800, 0.60, 2, 67559, 67883
12800, 0.60, 4, 82077, 82628
12800, 0.60, 8, 79347, 80079
12800, 0.60, 16, 137488, 138087
1024, 0.60, 2, 315, 319
1024, 0.60, 4, 280, 283
1024, 0.60, 8, 371, 375
1024, 0.60, 16, 933, 937
2048, 0.60, 2, 2423, 2433
2048, 0.60, 4, 3162, 3172
2048, 0.60, 8, 2323, 2335
2048, 0.60, 16, 2788, 2800
4096, 0.60, 2, 8362, 8428
4096, 0.60, 4, 14226, 14281
4096, 0.60, 8, 11971, 12455
4096, 0.60, 16, 9535, 9602
7680, 0.60, 2, 19038, 19209
7680, 0.60, 4, 18524, 18645
7680, 0.60, 8, 20048, 20270
7680, 0.60, 16, 30437, 30560
10240, 0.60, 2, 38487, 38697
10240, 0.60, 4, 42179, 42388
10240, 0.60, 8, 104710, 105373
10240, 0.60, 16, 36354, 36823
12800, 0.60, 2, 65821, 66169
12800, 0.60, 4, 83209, 83678
12800, 0.60, 8, 86128, 86676
12800, 0.60, 16, 148100, 148440
1024, 0.60, 2, 430, 434
1024, 0.60, 4, 507, 511
1024, 0.60, 8, 511, 515
1024, 0.60, 16, 499, 503
2048, 0.60, 2, 2175, 2185
2048, 0.60, 4, 2008, 2018
2048, 0.60, 8, 1730, 1742
2048, 0.60, 16, 1919, 1929
4096, 0.60, 2, 9489, 9526
4096, 0.60, 4, 8097, 8182
4096, 0.60, 8, 10073, 10158
4096, 0.60, 16, 8019, 8061
7680, 0.60, 2, 28048, 28168
7680, 0.60, 4, 22350, 22825
7680, 0.60, 8, 47024, 47140
7680, 0.60, 16, 23685, 23834
10240, 0.60, 2, 55483, 55692
10240, 0.60, 4, 65032, 65353
10240, 0.60, 8, 61782, 62112
10240, 0.60, 16, 46310, 46529
12800, 0.60, 2, 66821, 67337
12800, 0.60, 4, 80398, 80763
12800, 0.60, 8, 59231, 59565
12800, 0.60, 16, 93724, 94059
1024, 0.60, 2, 371, 374
1024, 0.60, 4, 283, 286
1024, 0.60, 8, 304, 307
1024, 0.60, 16, 791, 794
2048, 0.60, 2, 2831, 2840
2048, 0.60, 4, 1647, 1657
2048, 0.60, 8, 1360, 1373
2048, 0.60, 16, 3412, 3425
4096, 0.60, 2, 7667, 7710
4096, 0.60, 4, 12587, 12658
4096, 0.60, 8, 9029, 9089
4096, 0.60, 16, 15990, 16061
7680, 0.60, 2, 23497, 23620
7680, 0.60, 4, 34868, 34996
7680, 0.60, 8, 23624, 23920
7680, 0.60, 16, 20276, 20475
10240, 0.60, 2, 51410, 51626
10240, 0.60, 4, 47775, 47999
10240, 0.60, 8, 52416, 52735
10240, 0.60, 16, 57719, 58127
12800, 0.60, 2, 101872, 102200
12800, 0.60, 4, 81874, 82232
12800, 0.60, 8, 129464, 129818
12800, 0.60, 16, 88776, 89305
1024, 0.60, 2, 538, 551
1024, 0.60, 4, 621, 635
1024, 0.60, 8, 344, 348
1024, 0.60, 16, 324, 328
2048, 0.60, 2, 1531, 1543
2048, 0.60, 4, 3328, 3338
2048, 0.60, 8, 2121, 2132
2048, 0.60, 16, 1918, 1927
4096, 0.60, 2, 7317, 7397
4096, 0.60, 4, 10261, 10328
4096, 0.60, 8, 8671, 8706
4096, 0.60, 16, 13574, 13655
7680, 0.60, 2, 28671, 28860
7680, 0.60, 4, 23160, 23282
7680, 0.60, 8, 31103, 31235
7680, 0.60, 16, 31236, 31466
10240, 0.60, 2, 39315, 39548
10240, 0.60, 4, 42899, 43137
10240, 0.60, 8, 82600, 82875
10240, 0.60, 16, 53358, 53569
12800, 0.60, 2, 80532, 81175
12800, 0.60, 4, 85462, 85792
12800, 0.60, 8, 90771, 91089
12800, 0.60, 16, 88332, 88660
1024, 0.60, 2, 450, 453
1024, 0.60, 4, 409, 412
1024, 0.60, 8, 333, 336
1024, 0.60, 16, 487, 490
2048, 0.60, 2, 1778, 1787
2048, 0.60, 4, 1376, 1386
2048, 0.60, 8, 1675, 1685
2048, 0.60, 16, 3009, 3019
4096, 0.60, 2, 9657, 9735
4096, 0.60, 4, 8918, 8995
4096, 0.60, 8, 8364, 8398
4096, 0.60, 16, 7726, 7764
7680, 0.60, 2, 24658, 24779
7680, 0.60, 4, 19108, 19325
7680, 0.60, 8, 45108, 45282
7680, 0.60, 16, 32349, 32508
10240, 0.60, 2, 45030, 45234
10240, 0.60, 4, 73969, 74179
10240, 0.60, 8, 38877, 39208
10240, 0.60, 16, 59950, 60159
12800, 0.60, 2, 57802, 58187
12800, 0.60, 4, 111390, 111958
12800, 0.60, 8, 53202, 53623
12800, 0.60, 16, 89289, 89645
1024, 0.60, 2, 367, 371
1024, 0.60, 4, 520, 524
1024, 0.60, 8, 408, 411
1024, 0.60, 16, 364, 367
2048, 0.60, 2, 2088, 2097
2048, 0.60, 4, 1302, 1312
2048, 0.60, 8, 1348, 1357
2048, 0.60, 16, 1377, 1390
4096, 0.60, 2, 9078, 9131
4096, 0.60, 4, 8657, 8698
4096, 0.60, 8, 8642, 8681
4096, 0.60, 16, 7420, 7459
7680, 0.60, 2, 22934, 23062
7680, 0.60, 4, 28291, 28412
7680, 0.60, 8, 33274, 33392
7680, 0.60, 16, 29343, 29482
10240, 0.60, 2, 43571, 43772
10240, 0.60, 4, 42462, 42674
10240, 0.60, 8, 60577, 61028
10240, 0.60, 16, 57023, 57251
12800, 0.60, 2, 74757, 75450
12800, 0.60, 4, 71177, 71537
12800, 0.60, 8, 88610, 88939
12800, 0.60, 16, 79020, 79357
1024, 0.60, 2, 360, 364
1024, 0.60, 4, 332, 335
1024, 0.60, 8, 468, 472
1024, 0.60, 16, 438, 441
2048, 0.60, 2, 2311, 2321
2048, 0.60, 4, 1818, 1829
2048, 0.60, 8, 1895, 1916
2048, 0.60, 16, 1549, 1560
4096, 0.60, 2, 8161, 8230
4096, 0.60, 4, 11602, 11636
4096, 0.60, 8, 9216, 9298
4096, 0.60, 16, 10829, 10912
7680, 0.60, 2, 21541, 21792
7680, 0.60, 4, 31822, 31940
7680, 0.60, 8, 22570, 22779
7680, 0.60, 16, 43186, 43386
10240, 0.60, 2, 51733, 51974
10240, 0.60, 4, 34489, 35167
10240, 0.60, 8, 42572, 42948
10240, 0.60, 16, 53222, 53583
12800, 0.60, 2, 61743, 62328
12800, 0.60, 4, 84824, 85310
12800, 0.60, 8, 95764, 96098
12800, 0.60, 16, 82333, 82831
1024, 0.60, 2, 600, 605
1024, 0.60, 4, 491, 495
1024, 0.60, 8, 705, 708
1024, 0.60, 16, 750, 755
2048, 0.60, 2, 2157, 2170
2048, 0.60, 4, 1556, 1572
2048, 0.60, 8, 1445, 1457
2048, 0.60, 16, 1665, 1675
4096, 0.60, 2, 5603, 5637
4096, 0.60, 4, 9200, 9234
4096, 0.60, 8, 9176, 9211
4096, 0.60, 16, 8407, 8483
7680, 0.60, 2, 28184, 28453
7680, 0.60, 4, 21768, 21964
7680, 0.60, 8, 33150, 33339
7680, 0.60, 16, 30796, 30975
10240, 0.60, 2, 46298, 46506
10240, 0.60, 4, 53150, 53464
10240, 0.60, 8, 85961, 86172
10240, 0.60, 16, 88530, 88918
12800, 0.60, 2, 77407, 77997
12800, 0.60, 4, 95998, 96321
12800, 0.60, 8, 70040, 70509
12800, 0.60, 16, 86555, 86883
1024, 1.10, 2, 743, 750
1024, 1.10, 4, 890, 908
1024, 1.10, 8, 1323, 1337
1024, 1.10, 16, 984, 1004
2048, 1.10, 2, 3322, 3334
2048, 1.10, 4, 3219, 3232
2048, 1.10, 8, 3036, 3049
2048, 1.10, 16, 4381, 4394
4096, 1.10, 2, 9260, 9295
4096, 1.10, 4, 10778, 10822
4096, 1.10, 8, 12785, 12847
4096, 1.10, 16, 12175, 12252
