1024, 0.60, 10103.000000, 3073590.000000, 52.000000, 8.000000
1024, 0.60, 9925.000000, 2936880.000000, 51.000000, 8.000000
1024, 0.60, 9785.000000, 2864460.000000, 52.000000, 9.000000
1024, 0.60, 10274.000000, 2791166.000000, 56.000000, 8.000000
1024, 0.60, 9750.000000, 2684739.000000, 51.000000, 8.000000
1024, 0.60, 9885.000000, 2763739.000000, 51.000000, 9.000000
1024, 0.60, 9924.000000, 2659532.000000, 52.000000, 8.000000
1024, 0.60, 9641.000000, 3199438.000000, 51.000000, 8.000000
1024, 0.60, 9700.000000, 2950595.000000, 52.000000, 8.000000
1024, 0.60, 9870.000000, 2690758.000000, 50.000000, 8.000000
1024, 0.60, 9837.000000, 2768071.000000, 51.000000, 8.000000
1024, 0.60, 9600.000000, 2821828.000000, 50.000000, 8.000000
1024, 0.60, 10069.000000, 2798259.000000, 54.000000, 9.000000
1024, 0.60, 9894.000000, 2802792.000000, 50.000000, 8.000000
1024, 0.60, 10286.000000, 2722862.000000, 58.000000, 9.000000
2048, 0.60, 33511.000000, 2766024.000000, 51.000000, 28.000000
2048, 0.60, 33482.000000, 3132842.000000, 51.000000, 28.000000
2048, 0.60, 33511.000000, 2714094.000000, 68.000000, 28.000000
2048, 0.60, 33414.000000, 2744729.000000, 52.000000, 29.000000
2048, 0.60, 33502.000000, 2729521.000000, 52.000000, 28.000000
2048, 0.60, 32271.000000, 2851230.000000, 54.000000, 27.000000
2048, 0.60, 32244.000000, 2691202.000000, 59.000000, 27.000000
2048, 0.60, 34863.000000, 2782835.000000, 53.000000, 29.000000
2048, 0.60, 33492.000000, 2696613.000000, 52.000000, 29.000000
2048, 0.60, 33608.000000, 3088054.000000, 53.000000, 29.000000
2048, 0.60, 34625.000000, 2882900.000000, 57.000000, 29.000000
2048, 0.60, 33984.000000, 2811684.000000, 54.000000, 28.000000
2048, 0.60, 33725.000000, 2921419.000000, 53.000000, 28.000000
2048, 0.60, 34177.000000, 2937521.000000, 53.000000, 29.000000
2048, 0.60, 33533.000000, 2952664.000000, 52.000000, 28.000000
4096, 0.60, 126461.000000, 2981706.000000, 54.000000, 107.000000
4096, 0.60, 124125.000000, 3033090.000000, 51.000000, 104.000000
4096, 0.60, 124249.000000, 3289752.000000, 51.000000, 105.000000
4096, 0.60, 131368.000000, 2964451.000000, 58.000000, 111.000000
4096, 0.60, 124244.000000, 3022425.000000, 51.000000, 105.000000
4096, 0.60, 124541.000000, 3249907.000000, 52.000000, 105.000000
4096, 0.60, 126490.000000, 3196689.000000, 51.000000, 107.000000
4096, 0.60, 124904.000000, 3075445.000000, 51.000000, 106.000000
4096, 0.60, 123279.000000, 2971946.000000, 52.000000, 104.000000
4096, 0.60, 124468.000000, 3019505.000000, 52.000000, 105.000000
4096, 0.60, 137233.000000, 2947484.000000, 60.000000, 117.000000
4096, 0.60, 126259.000000, 3492252.000000, 54.000000, 107.000000
4096, 0.60, 124484.000000, 3659532.000000, 53.000000, 104.000000
4096, 0.60, 124066.000000, 3055958.000000, 51.000000, 104.000000
4096, 0.60, 130326.000000, 2999136.000000, 51.000000, 111.000000
7680, 0.60, 455561.000000, 3881494.000000, 50.000000, 392.000000
7680, 0.60, 454754.000000, 3878161.000000, 48.000000, 392.000000
7680, 0.60, 433639.000000, 3546424.000000, 53.000000, 370.000000
7680, 0.60, 455954.000000, 3467810.000000, 52.000000, 393.000000
7680, 0.60, 434400.000000, 3497406.000000, 49.000000, 370.000000
7680, 0.60, 434318.000000, 3631423.000000, 53.000000, 371.000000
7680, 0.60, 433023.000000, 3739824.000000, 49.000000, 369.000000
7680, 0.60, 433315.000000, 3429210.000000, 49.000000, 369.000000
7680, 0.60, 460536.000000, 3586476.000000, 55.000000, 393.000000
7680, 0.60, 459566.000000, 3533828.000000, 51.000000, 392.000000
7680, 0.60, 454294.000000, 3910149.000000, 49.000000, 391.000000
7680, 0.60, 417280.000000, 3458482.000000, 50.000000, 354.000000
7680, 0.60, 455668.000000, 3574510.000000, 51.000000, 392.000000
7680, 0.60, 455579.000000, 3640895.000000, 50.000000, 392.000000
7680, 0.60, 432835.000000, 3486326.000000, 50.000000, 370.000000
10240, 0.60, 706749.000000, 4011192.000000, 55.000000, 597.000000
10240, 0.60, 699608.000000, 3987119.000000, 51.000000, 589.000000
10240, 0.60, 719026.000000, 4205516.000000, 50.000000, 609.000000
10240, 0.60, 733591.000000, 4118456.000000, 50.000000, 624.000000
10240, 0.60, 675103.000000, 4058814.000000, 51.000000, 571.000000
10240, 0.60, 739723.000000, 4335137.000000, 51.000000, 631.000000
10240, 0.60, 702946.000000, 4173484.000000, 50.000000, 593.000000
10240, 0.60, 745566.000000, 4044492.000000, 50.000000, 634.000000
10240, 0.60, 749629.000000, 4270232.000000, 52.000000, 640.000000
10240, 0.60, 705991.000000, 4020751.000000, 51.000000, 597.000000
10240, 0.60, 718568.000000, 4078716.000000, 50.000000, 610.000000
10240, 0.60, 746814.000000, 4062327.000000, 50.000000, 636.000000
10240, 0.60, 744587.000000, 4069682.000000, 53.000000, 635.000000
10240, 0.60, 732387.000000, 4212233.000000, 49.000000, 623.000000
10240, 0.60, 710238.000000, 3967365.000000, 51.000000, 600.000000
12800, 0.60, 1051614.000000, 5190993.000000, 47.000000, 890.000000
12800, 0.60, 1060347.000000, 5084179.000000, 54.000000, 891.000000
12800, 0.60, 1202211.000000, 5238862.000000, 56.000000, 1028.000000
12800, 0.60, 1119166.000000, 5163646.000000, 50.000000, 949.000000
12800, 0.60, 1113526.000000, 5174122.000000, 46.000000, 952.000000
12800, 0.60, 1158857.000000, 5016343.000000, 52.000000, 988.000000
12800, 0.60, 1117776.000000, 5249365.000000, 51.000000, 950.000000
12800, 0.60, 1143434.000000, 4979513.000000, 51.000000, 973.000000
12800, 0.60, 1052196.000000, 4831847.000000, 45.000000, 885.000000
12800, 0.60, 1048051.000000, 4843954.000000, 46.000000, 887.000000
12800, 0.60, 1117213.000000, 4969095.000000, 47.000000, 948.000000
12800, 0.60, 1154367.000000, 5258016.000000, 51.000000, 985.000000
12800, 0.60, 1148921.000000, 5141495.000000, 54.000000, 978.000000
12800, 0.60, 1053207.000000, 4877431.000000, 46.000000, 884.000000
12800, 0.60, 1120639.000000, 5379865.000000, 49.000000, 953.000000
1024, 1.10, 10422.000000, 2818095.000000, 52.000000, 9.000000
1024, 1.10, 10245.000000, 2690525.000000, 51.000000, 8.000000
1024, 1.10, 10025.000000, 3212474.000000, 52.000000, 9.000000
1024, 1.10, 10368.000000, 2918358.000000, 50.000000, 8.000000
1024, 1.10, 10119.000000, 2876955.000000, 49.000000, 8.000000
1024, 1.10, 10261.000000, 2745298.000000, 51.000000, 8.000000
1024, 1.10, 10592.000000, 2817131.000000, 55.000000, 9.000000
1024, 1.10, 10462.000000, 2786278.000000, 52.000000, 9.000000
1024, 1.10, 10307.000000, 2785895.000000, 53.000000, 9.000000
1024, 1.10, 8902.000000, 2708014.000000, 51.000000, 7.000000
1024, 1.10, 10220.000000, 2934385.000000, 58.000000, 9.000000
1024, 1.10, 11742.000000, 2817576.000000, 61.000000, 10.000000
1024, 1.10, 10220.000000, 2686751.000000, 50.000000, 8.000000
1024, 1.10, 10299.000000, 3084503.000000, 51.000000, 9.000000
1024, 1.10, 10224.000000, 3076115.000000, 52.000000, 8.000000
2048, 1.10, 33854.000000, 2763264.000000, 53.000000, 28.000000
2048, 1.10, 33789.000000, 2845937.000000, 50.000000, 29.000000
2048, 1.10, 33625.000000, 2680103.000000, 52.000000, 28.000000
2048, 1.10, 33973.000000, 2941754.000000, 51.000000, 29.000000
2048, 1.10, 35355.000000, 2870093.000000, 53.000000, 30.000000
2048, 1.10, 35303.000000, 3160581.000000, 52.000000, 31.000000
2048, 1.10, 36995.000000, 2921346.000000, 54.000000, 31.000000
2048, 1.10, 34378.000000, 2998283.000000, 54.000000, 29.000000
2048, 1.10, 33899.000000, 2878471.000000, 51.000000, 28.000000
2048, 1.10, 35773.000000, 3171775.000000, 52.000000, 31.000000
2048, 1.10, 34963.000000, 2906652.000000, 52.000000, 30.000000
2048, 1.10, 39323.000000, 2904999.000000, 66.000000, 34.000000
2048, 1.10, 35242.000000, 2928335.000000, 52.000000, 30.000000
2048, 1.10, 35214.000000, 2839365.000000, 52.000000, 30.000000
2048, 1.10, 32814.000000, 2890411.000000, 51.000000, 28.000000
4096, 1.10, 130894.000000, 2915889.000000, 50.000000, 112.000000
4096, 1.10, 131096.000000, 2917007.000000, 54.000000, 112.000000
4096, 1.10, 133962.000000, 3171444.000000, 53.000000, 114.000000
4096, 1.10, 131004.000000, 3025740.000000, 51.000000, 111.000000
4096, 1.10, 130277.000000, 3007065.000000, 51.000000, 111.000000
4096, 1.10, 131167.000000, 3254319.000000, 51.000000, 112.000000
4096, 1.10, 133678.000000, 3078872.000000, 53.000000, 114.000000
4096, 1.10, 133124.000000, 1881468.000000, 51.000000, 114.000000
4096, 1.10, 133963.000000, 3249766.000000, 52.000000, 115.000000
4096, 1.10, 130643.000000, 2961722.000000, 51.000000, 112.000000
4096, 1.10, 132940.000000, 2911875.000000, 54.000000, 114.000000
4096, 1.10, 130780.000000, 3001835.000000, 50.000000, 111.000000
4096, 1.10, 130618.000000, 3252540.000000, 50.000000, 112.000000
4096, 1.10, 130924.000000, 3255121.000000, 53.000000, 112.000000
4096, 1.10, 133424.000000, 2991782.000000, 53.000000, 115.000000
7680, 1.10, 453330.000000, 3834192.000000, 52.000000, 390.000000
