1024, 0.60, 10376.000000, 2903880.000000, 54.000000, 8.000000
1024, 0.60, 9902.000000, 3139848.000000, 51.000000, 8.000000
1024, 0.60, 9690.000000, 3070565.000000, 53.000000, 8.000000
1024, 0.60, 10017.000000, 2861591.000000, 51.000000, 9.000000
1024, 0.60, 9879.000000, 2724249.000000, 53.000000, 8.000000
1024, 0.60, 10031.000000, 2740995.000000, 53.000000, 8.000000
1024, 0.60, 8831.000000, 2667911.000000, 45.000000, 7.000000
1024, 0.60, 9927.000000, 2840726.000000, 51.000000, 8.000000
1024, 0.60, 9883.000000, 2738350.000000, 50.000000, 9.000000
1024, 0.60, 9813.000000, 2759740.000000, 52.000000, 8.000000
1024, 0.60, 10260.000000, 2774897.000000, 54.000000, 9.000000
1024, 0.60, 10321.000000, 2919277.000000, 57.000000, 9.000000
1024, 0.60, 9949.000000, 2724403.000000, 52.000000, 9.000000
1024, 0.60, 9737.000000, 2721748.000000, 53.000000, 8.000000
1024, 0.60, 10125.000000, 3027111.000000, 51.000000, 8.000000
2048, 0.60, 34419.000000, 2778752.000000, 52.000000, 29.000000
2048, 0.60, 32927.000000, 2764789.000000, 52.000000, 28.000000
2048, 0.60, 33784.000000, 2761011.000000, 55.000000, 29.000000
2048, 0.60, 33976.000000, 2786092.000000, 52.000000, 29.000000
2048, 0.60, 33976.000000, 2749738.000000, 52.000000, 29.000000
2048, 0.60, 33779.000000, 2808654.000000, 53.000000, 28.000000
2048, 0.60, 33825.000000, 2766061.000000, 52.000000, 28.000000
2048, 0.60, 34636.000000, 2735692.000000, 53.000000, 29.000000
2048, 0.60, 32447.000000, 2746641.000000, 51.000000, 27.000000
2048, 0.60, 33720.000000, 2801859.000000, 53.000000, 28.000000
2048, 0.60, 34329.000000, 3026042.000000, 54.000000, 29.000000
2048, 0.60, 33486.000000, 2813124.000000, 52.000000, 28.000000
2048, 0.60, 33756.000000, 2743373.000000, 52.000000, 29.000000
2048, 0.60, 33959.000000, 2846780.000000, 51.000000, 28.000000
2048, 0.60, 32470.000000, 2962499.000000, 51.000000, 27.000000
4096, 0.60, 127563.000000, 2970991.000000, 53.000000, 109.000000
4096, 0.60, 134649.000000, 3532442.000000, 58.000000, 113.000000
4096, 0.60, 124611.000000, 364341.000000, 60.000000, 105.000000
4096, 0.60, 127767.000000, 358686.000000, 52.000000, 107.000000
4096, 0.60, 114940.000000, 334923.000000, 48.000000, 98.000000
4096, 0.60, 121664.000000, 349775.000000, 48.000000, 104.000000
4096, 0.60, 124927.000000, 541006.000000, 49.000000, 107.000000
4096, 0.60, 132446.000000, 3285268.000000, 52.000000, 110.000000
4096, 0.60, 129845.000000, 363462.000000, 54.000000, 111.000000
4096, 0.60, 123763.000000, 343157.000000, 52.000000, 106.000000
4096, 0.60, 113982.000000, 326708.000000, 50.000000, 96.000000
4096, 0.60, 117807.000000, 338438.000000, 49.000000, 100.000000
4096, 0.60, 121022.000000, 428595.000000, 48.000000, 104.000000
4096, 0.60, 143635.000000, 1622964.000000, 66.000000, 120.000000
4096, 0.60, 125309.000000, 3054131.000000, 50.000000, 106.000000
7680, 0.60, 444022.000000, 3560379.000000, 56.000000, 372.000000
7680, 0.60, 445108.000000, 3445980.000000, 48.000000, 382.000000
7680, 0.60, 445685.000000, 3605422.000000, 50.000000, 383.000000
7680, 0.60, 467507.000000, 3567922.000000, 50.000000, 404.000000
7680, 0.60, 466603.000000, 3637285.000000, 51.000000, 403.000000
7680, 0.60, 446719.000000, 3726444.000000, 50.000000, 383.000000
7680, 0.60, 453578.000000, 3569379.000000, 50.000000, 391.000000
7680, 0.60, 468938.000000, 3927933.000000, 56.000000, 405.000000
7680, 0.60, 445515.000000, 3546001.000000, 52.000000, 382.000000
7680, 0.60, 453831.000000, 3335529.000000, 64.000000, 383.000000
7680, 0.60, 444665.000000, 3569975.000000, 51.000000, 382.000000
7680, 0.60, 445119.000000, 3442843.000000, 50.000000, 383.000000
7680, 0.60, 453246.000000, 3925935.000000, 49.000000, 390.000000
7680, 0.60, 429116.000000, 3446016.000000, 50.000000, 365.000000
7680, 0.60, 456688.000000, 3494436.000000, 50.000000, 393.000000
10240, 0.60, 729249.000000, 4028516.000000, 50.000000, 620.000000
10240, 0.60, 761878.000000, 4133780.000000, 55.000000, 648.000000
10240, 0.60, 775531.000000, 4593289.000000, 57.000000, 659.000000
10240, 0.60, 722302.000000, 4183268.000000, 51.000000, 612.000000
10240, 0.60, 726400.000000, 4109504.000000, 51.000000, 616.000000
10240, 0.60, 707358.000000, 4043205.000000, 51.000000, 597.000000
10240, 0.60, 692529.000000, 4142147.000000, 51.000000, 583.000000
10240, 0.60, 726183.000000, 4103154.000000, 50.000000, 616.000000
10240, 0.60, 753642.000000, 4237832.000000, 49.000000, 644.000000
10240, 0.60, 759091.000000, 4221822.000000, 49.000000, 649.000000
10240, 0.60, 759554.000000, 4161015.000000, 50.000000, 649.000000
10240, 0.60, 719428.000000, 4023418.000000, 51.000000, 610.000000
10240, 0.60, 684597.000000, 4151181.000000, 45.000000, 582.000000
10240, 0.60, 703409.000000, 4075059.000000, 50.000000, 593.000000
10240, 0.60, 689649.000000, 4006233.000000, 51.000000, 580.000000
12800, 0.60, 1176499.000000, 5069831.000000, 51.000000, 1008.000000
12800, 0.60, 1175416.000000, 5129343.000000, 50.000000, 1007.000000
12800, 0.60, 1113559.000000, 5216807.000000, 50.000000, 944.000000
12800, 0.60, 1140971.000000, 4978208.000000, 51.000000, 972.000000
12800, 0.60, 1130929.000000, 5301764.000000, 49.000000, 962.000000
12800, 0.60, 1137073.000000, 5032519.000000, 50.000000, 969.000000
12800, 0.60, 1163894.000000, 5557160.000000, 52.000000, 994.000000
12800, 0.60, 1204385.000000, 5122415.000000, 51.000000, 1034.000000
12800, 0.60, 1129971.000000, 5218513.000000, 50.000000, 961.000000
