1024, 1.10, 320, 326, 273
1024, 1.10, 324, 331, 277
1024, 1.10, 316, 322, 269
1024, 1.10, 324, 331, 277
1024, 1.10, 321, 328, 274
1024, 1.10, 325, 331, 278
1024, 1.10, 318, 324, 271
1024, 1.10, 320, 327, 274
1024, 1.10, 324, 331, 277
1024, 1.10, 318, 324, 271
2048, 1.10, 1243, 1263, 1081
2048, 1.10, 1242, 1264, 1081
2048, 1.10, 1247, 1268, 1085
2048, 1.10, 1246, 1267, 1084
2048, 1.10, 1246, 1267, 1084
2048, 1.10, 1253, 1274, 1090
2048, 1.10, 1241, 1262, 1079
2048, 1.10, 1243, 1265, 1081
2048, 1.10, 1241, 1262, 1079
2048, 1.10, 1253, 1275, 1091
2048, 1.10, 1249, 1271, 1087
2048, 1.10, 1240, 1262, 1079
2048, 1.10, 1247, 1268, 1085
2048, 1.10, 1250, 1271, 1087
2048, 1.10, 1242, 1264, 1081
2048, 1.10, 1242, 1264, 1080
2048, 1.10, 1252, 1273, 1090
2048, 1.10, 1250, 1272, 1088
2048, 1.10, 1244, 1266, 1082
2048, 1.10, 1243, 1265, 1081
2048, 1.10, 1243, 1264, 1081
2048, 1.10, 1252, 1274, 1091
2048, 1.10, 1246, 1267, 1084
2048, 1.10, 1250, 1272, 1083
2048, 1.10, 1243, 1264, 1081
2048, 1.10, 1243, 1264, 1081
2048, 1.10, 1241, 1263, 1079
2048, 1.10, 1240, 1261, 1079
2048, 1.10, 1245, 1266, 1083
2048, 1.10, 1243, 1264, 1081
4096, 1.10, 5066, 5142, 4332
4096, 1.10, 5045, 5120, 4310
4096, 1.10, 5047, 5124, 4313
4096, 1.10, 5077, 5154, 4343
4096, 1.10, 5058, 5136, 4323
4096, 1.10, 5054, 5133, 4321
4096, 1.10, 5069, 5146, 4335
4096, 1.10, 5039, 5118, 4305
4096, 1.10, 5045, 5123, 4310
4096, 1.10, 5057, 5136, 4324
4096, 1.10, 5054, 5132, 4320
4096, 1.10, 5050, 5129, 4317
4096, 1.10, 5086, 5163, 4352
4096, 1.10, 5074, 5152, 4339
4096, 1.10, 5091, 5168, 4355
4096, 1.10, 5061, 5140, 4327
4096, 1.10, 5065, 5144, 4331
4096, 1.10, 5078, 5156, 4342
4096, 1.10, 5083, 5162, 4348
4096, 1.10, 5052, 5131, 4318
4096, 1.10, 5062, 5141, 4329
4096, 1.10, 5048, 5126, 4314
4096, 1.10, 5049, 5128, 4314
4096, 1.10, 5062, 5140, 4328
4096, 1.10, 5146, 5235, 4413
4096, 1.10, 5069, 5147, 4334
4096, 1.10, 5046, 5125, 4312
4096, 1.10, 5053, 5129, 4317
4096, 1.10, 5051, 5132, 4318
4096, 1.10, 5084, 5161, 4345
7680, 1.10, 17210, 17473, 15072
7680, 1.10, 17213, 17490, 15075
7680, 1.10, 17219, 17512, 15084
7680, 1.10, 17216, 17510, 15080
7680, 1.10, 17211, 17498, 15076
7680, 1.10, 17214, 17505, 15079
7680, 1.10, 17219, 17517, 15083
7680, 1.10, 17217, 17509, 15082
7680, 1.10, 17232, 17527, 15095
7680, 1.10, 17209, 17498, 15075
7680, 1.10, 17221, 17519, 15086
7680, 1.10, 17218, 17514, 15082
7680, 1.10, 17215, 17506, 15079
7680, 1.10, 17248, 17527, 15074
7680, 1.10, 17219, 17515, 15082
7680, 1.10, 17216, 17510, 15078
7680, 1.10, 17214, 17511, 15077
7680, 1.10, 17214, 17504, 15077
7680, 1.10, 17215, 17509, 15081
7680, 1.10, 17220, 17520, 15083
7680, 1.10, 17221, 17512, 15082
7680, 1.10, 17219, 17509, 15084
7680, 1.10, 17206, 17483, 15071
7680, 1.10, 17212, 17501, 15076
7680, 1.10, 17225, 17525, 15088
7680, 1.10, 17214, 17506, 15078
7680, 1.10, 17215, 17508, 15078
7680, 1.10, 17214, 17507, 15079
7680, 1.10, 17218, 17510, 15083
7680, 1.10, 17216, 17506, 15080
10240, 1.10, 30385, 31037, 26987
10240, 1.10, 30384, 31030, 26993
10240, 1.10, 30350, 30984, 26958
10240, 1.10, 30441, 31101, 27041
10240, 1.10, 30500, 31147, 27103
10240, 1.10, 30429, 31037, 27032
10240, 1.10, 30434, 31045, 27034
10240, 1.10, 30323, 30928, 26923
10240, 1.10, 30443, 31064, 27053
10240, 1.10, 30393, 31014, 26995
10240, 1.10, 30386, 31006, 26990
10240, 1.10, 30341, 30990, 26943
10240, 1.10, 30393, 31003, 26999
10240, 1.10, 30413, 31023, 27022
10240, 1.10, 30387, 30995, 26996
10240, 1.10, 30340, 30948, 26950
10240, 1.10, 30338, 30950, 26946
10240, 1.10, 30472, 31083, 27080
10240, 1.10, 30341, 30955, 26943
10240, 1.10, 30524, 31133, 27127
10240, 1.10, 30375, 30983, 26983
10240, 1.10, 30370, 30979, 26981
10240, 1.10, 30441, 31047, 27048
10240, 1.10, 30346, 31005, 26953
10240, 1.10, 30293, 30899, 26901
10240, 1.10, 30248, 30862, 26854
10240, 1.10, 30365, 30987, 26972
10240, 1.10, 30321, 30930, 26932
10240, 1.10, 30434, 31051, 27041
10240, 1.10, 30338, 30948, 26946
12800, 1.10, 46627, 47677, 41810
12800, 1.10, 46673, 47764, 41857
12800, 1.10, 46626, 47733, 41807
12800, 1.10, 46673, 47757, 41859
12800, 1.10, 46692, 47773, 41878
12800, 1.10, 46692, 47775, 41874
12800, 1.10, 46713, 47846, 41888
12800, 1.10, 46703, 47788, 41889
12800, 1.10, 46669, 47768, 41857
12800, 1.10, 46689, 47771, 41870
12800, 1.10, 46704, 47799, 41893
12800, 1.10, 46678, 47770, 41865
12800, 1.10, 46710, 47845, 41891
12800, 1.10, 46761, 47850, 41946
12800, 1.10, 46702, 47795, 41883
12800, 1.10, 47039, 48151, 41936
12800, 1.10, 46731, 47849, 41907
12800, 1.10, 46753, 47877, 41933
12800, 1.10, 46767, 47884, 41942
12800, 1.10, 46667, 47761, 41850
12800, 1.10, 46746, 47844, 41923
12800, 1.10, 46795, 47877, 41967
12800, 1.10, 47678, 48763, 41949
12800, 1.10, 46722, 47852, 41912
12800, 1.10, 46665, 47785, 41848
12800, 1.10, 46689, 47778, 41869
12800, 1.10, 46896, 47991, 41939
12800, 1.10, 46678, 47750, 41858
12800, 1.10, 46749, 47886, 41926
12800, 1.10, 46749, 47857, 41932
